contentId,creatorId,title,lengthSec,format,platform,createdAt
"c1808","creator_8","Synthetic Item 1808",1868,"short","blog","2025-01-01"
"c1809","creator_9","Synthetic Item 1809",1869,"podcast","instagram","2025-01-01"
"c1810","creator_10","Synthetic Item 1810",1870,"live","tiktok","2025-01-01"
"c1811","creator_11","Synthetic Item 1811",1871,"video","twitch","2025-01-01"
"c1812","creator_12","Synthetic Item 1812",1872,"article","spotify","2025-01-01"
"c1813","creator_13","Synthetic Item 1813",1873,"short","youtube","2025-01-01"
"c1814","creator_14","Synthetic Item 1814",1874,"podcast","blog","2025-01-01"
"c1815","creator_15","Synthetic Item 1815",1875,"live","instagram","2025-01-01"
"c1816","creator_16","Synthetic Item 1816",1876,"video","tiktok","2025-01-01"
"c1817","creator_17","Synthetic Item 1817",1877,"article","twitch","2025-01-01"
"c1818","creator_18","Synthetic Item 1818",1878,"short","spotify","2025-01-01"
"c1819","creator_19","Synthetic Item 1819",1879,"podcast","youtube","2025-01-01"
"c1820","creator_20","Synthetic Item 1820",1880,"live","blog","2025-01-01"
"c1821","creator_21","Synthetic Item 1821",1881,"video","instagram","2025-01-01"
"c1822","creator_22","Synthetic Item 1822",1882,"article","tiktok","2025-01-01"
"c1823","creator_23","Synthetic Item 1823",1883,"short","twitch","2025-01-01"
"c1824","creator_24","Synthetic Item 1824",1884,"podcast","spotify","2025-01-01"
"c1825","creator_25","Synthetic Item 1825",1885,"live","youtube","2025-01-01"
"c1826","creator_26","Synthetic Item 1826",1886,"video","blog","2025-01-01"
"c1827","creator_27","Synthetic Item 1827",1887,"article","instagram","2025-01-01"
"c1828","creator_28","Synthetic Item 1828",1888,"short","tiktok","2025-01-01"
"c1829","creator_29","Synthetic Item 1829",1889,"podcast","twitch","2025-01-01"
"c1830","creator_30","Synthetic Item 1830",1890,"live","spotify","2025-01-01"
"c1831","creator_31","Synthetic Item 1831",1891,"video","youtube","2025-01-01"
"c1832","creator_32","Synthetic Item 1832",1892,"article","blog","2025-01-01"
"c1833","creator_33","Synthetic Item 1833",1893,"short","instagram","2025-01-01"
"c1834","creator_34","Synthetic Item 1834",1894,"podcast","tiktok","2025-01-01"
"c1835","creator_35","Synthetic Item 1835",1895,"live","twitch","2025-01-01"
"c1836","creator_36","Synthetic Item 1836",1896,"video","spotify","2025-01-01"
"c1837","creator_37","Synthetic Item 1837",1897,"article","youtube","2025-01-01"
"c1838","creator_38","Synthetic Item 1838",1898,"short","blog","2025-01-01"
"c1839","creator_39","Synthetic Item 1839",1899,"podcast","instagram","2025-01-01"
"c1840","creator_40","Synthetic Item 1840",1900,"live","tiktok","2025-01-01"
"c1841","creator_41","Synthetic Item 1841",1901,"video","twitch","2025-01-01"
"c1842","creator_42","Synthetic Item 1842",1902,"article","spotify","2025-01-01"
"c1843","creator_43","Synthetic Item 1843",1903,"short","youtube","2025-01-01"
"c1844","creator_44","Synthetic Item 1844",1904,"podcast","blog","2025-01-01"
"c1845","creator_45","Synthetic Item 1845",1905,"live","instagram","2025-01-01"
"c1846","creator_46","Synthetic Item 1846",1906,"video","tiktok","2025-01-01"
"c1847","creator_47","Synthetic Item 1847",1907,"article","twitch","2025-01-01"
"c1848","creator_48","Synthetic Item 1848",1908,"short","spotify","2025-01-01"
"c1849","creator_49","Synthetic Item 1849",1909,"podcast","youtube","2025-01-01"
"c1850","creator_50","Synthetic Item 1850",1910,"live","blog","2025-01-01"
"c1851","creator_1","Synthetic Item 1851",1911,"video","instagram","2025-01-01"
"c1852","creator_2","Synthetic Item 1852",1912,"article","tiktok","2025-01-01"
"c1853","creator_3","Synthetic Item 1853",1913,"short","twitch","2025-01-01"
"c1854","creator_4","Synthetic Item 1854",1914,"podcast","spotify","2025-01-01"
"c1855","creator_5","Synthetic Item 1855",1915,"live","youtube","2025-01-01"
"c1856","creator_6","Synthetic Item 1856",1916,"video","blog","2025-01-01"
"c1857","creator_7","Synthetic Item 1857",1917,"article","instagram","2025-01-01"
"c1858","creator_8","Synthetic Item 1858",1918,"short","tiktok","2025-01-01"
"c1859","creator_9","Synthetic Item 1859",1919,"podcast","twitch","2025-01-01"
"c1860","creator_10","Synthetic Item 1860",1920,"live","spotify","2025-01-01"
"c1861","creator_11","Synthetic Item 1861",1921,"video","youtube","2025-01-01"
"c1862","creator_12","Synthetic Item 1862",1922,"article","blog","2025-01-01"
"c1863","creator_13","Synthetic Item 1863",1923,"short","instagram","2025-01-01"
"c1864","creator_14","Synthetic Item 1864",1924,"podcast","tiktok","2025-01-01"
"c1865","creator_15","Synthetic Item 1865",1925,"live","twitch","2025-01-01"
"c1866","creator_16","Synthetic Item 1866",1926,"video","spotify","2025-01-01"
"c1867","creator_17","Synthetic Item 1867",1927,"article","youtube","2025-01-01"
"c1868","creator_18","Synthetic Item 1868",1928,"short","blog","2025-01-01"
"c1869","creator_19","Synthetic Item 1869",1929,"podcast","instagram","2025-01-01"
"c1870","creator_20","Synthetic Item 1870",1930,"live","tiktok","2025-01-01"
"c1871","creator_21","Synthetic Item 1871",1931,"video","twitch","2025-01-01"
"c1872","creator_22","Synthetic Item 1872",1932,"article","spotify","2025-01-01"
"c1873","creator_23","Synthetic Item 1873",1933,"short","youtube","2025-01-01"
"c1874","creator_24","Synthetic Item 1874",1934,"podcast","blog","2025-01-01"
"c1875","creator_25","Synthetic Item 1875",1935,"live","instagram","2025-01-01"
"c1876","creator_26","Synthetic Item 1876",1936,"video","tiktok","2025-01-01"
"c1877","creator_27","Synthetic Item 1877",1937,"article","twitch","2025-01-01"
"c1878","creator_28","Synthetic Item 1878",1938,"short","spotify","2025-01-01"
"c1879","creator_29","Synthetic Item 1879",1939,"podcast","youtube","2025-01-01"
"c1880","creator_30","Synthetic Item 1880",1940,"live","blog","2025-01-01"
"c1881","creator_31","Synthetic Item 1881",1941,"video","instagram","2025-01-01"
"c1882","creator_32","Synthetic Item 1882",1942,"article","tiktok","2025-01-01"
"c1883","creator_33","Synthetic Item 1883",1943,"short","twitch","2025-01-01"
"c1884","creator_34","Synthetic Item 1884",1944,"podcast","spotify","2025-01-01"
"c1885","creator_35","Synthetic Item 1885",1945,"live","youtube","2025-01-01"
"c1886","creator_36","Synthetic Item 1886",1946,"video","blog","2025-01-01"
"c1887","creator_37","Synthetic Item 1887",1947,"article","instagram","2025-01-01"
"c1888","creator_38","Synthetic Item 1888",1948,"short","tiktok","2025-01-01"
"c1889","creator_39","Synthetic Item 1889",1949,"podcast","twitch","2025-01-01"
"c1890","creator_40","Synthetic Item 1890",1950,"live","spotify","2025-01-01"
"c1891","creator_41","Synthetic Item 1891",1951,"video","youtube","2025-01-01"
"c1892","creator_42","Synthetic Item 1892",1952,"article","blog","2025-01-01"
"c1893","creator_43","Synthetic Item 1893",1953,"short","instagram","2025-01-01"
"c1894","creator_44","Synthetic Item 1894",1954,"podcast","tiktok","2025-01-01"
"c1895","creator_45","Synthetic Item 1895",1955,"live","twitch","2025-01-01"
"c1896","creator_46","Synthetic Item 1896",1956,"video","spotify","2025-01-01"
"c1897","creator_47","Synthetic Item 1897",1957,"article","youtube","2025-01-01"
"c1898","creator_48","Synthetic Item 1898",1958,"short","blog","2025-01-01"
"c1899","creator_49","Synthetic Item 1899",1959,"podcast","instagram","2025-01-01"
"c1900","creator_50","Synthetic Item 1900",1960,"live","tiktok","2025-01-01"
"c1901","creator_1","Synthetic Item 1901",1961,"video","twitch","2025-01-01"
"c1902","creator_2","Synthetic Item 1902",1962,"article","spotify","2025-01-01"
"c1903","creator_3","Synthetic Item 1903",1963,"short","youtube","2025-01-01"
"c1904","creator_4","Synthetic Item 1904",1964,"podcast","blog","2025-01-01"
"c1905","creator_5","Synthetic Item 1905",1965,"live","instagram","2025-01-01"
"c1906","creator_6","Synthetic Item 1906",1966,"video","tiktok","2025-01-01"
"c1907","creator_7","Synthetic Item 1907",1967,"article","twitch","2025-01-01"
"c1908","creator_8","Synthetic Item 1908",1968,"short","spotify","2025-01-01"
"c1909","creator_9","Synthetic Item 1909",1969,"podcast","youtube","2025-01-01"
"c1910","creator_10","Synthetic Item 1910",1970,"live","blog","2025-01-01"
"c1911","creator_11","Synthetic Item 1911",1971,"video","instagram","2025-01-01"
"c1912","creator_12","Synthetic Item 1912",1972,"article","tiktok","2025-01-01"
"c1913","creator_13","Synthetic Item 1913",1973,"short","twitch","2025-01-01"
"c1914","creator_14","Synthetic Item 1914",1974,"podcast","spotify","2025-01-01"
"c1915","creator_15","Synthetic Item 1915",1975,"live","youtube","2025-01-01"
"c1916","creator_16","Synthetic Item 1916",1976,"video","blog","2025-01-01"
"c1917","creator_17","Synthetic Item 1917",1977,"article","instagram","2025-01-01"
"c1918","creator_18","Synthetic Item 1918",1978,"short","tiktok","2025-01-01"
"c1919","creator_19","Synthetic Item 1919",1979,"podcast","twitch","2025-01-01"
"c1920","creator_20","Synthetic Item 1920",1980,"live","spotify","2025-01-01"
"c1921","creator_21","Synthetic Item 1921",1981,"video","youtube","2025-01-01"
"c1922","creator_22","Synthetic Item 1922",1982,"article","blog","2025-01-01"
"c1923","creator_23","Synthetic Item 1923",1983,"short","instagram","2025-01-01"
"c1924","creator_24","Synthetic Item 1924",1984,"podcast","tiktok","2025-01-01"
"c1925","creator_25","Synthetic Item 1925",1985,"live","twitch","2025-01-01"
"c1926","creator_26","Synthetic Item 1926",1986,"video","spotify","2025-01-01"
"c1927","creator_27","Synthetic Item 1927",1987,"article","youtube","2025-01-01"
"c1928","creator_28","Synthetic Item 1928",1988,"short","blog","2025-01-01"
"c1929","creator_29","Synthetic Item 1929",1989,"podcast","instagram","2025-01-01"
"c1930","creator_30","Synthetic Item 1930",1990,"live","tiktok","2025-01-01"
"c1931","creator_31","Synthetic Item 1931",1991,"video","twitch","2025-01-01"
"c1932","creator_32","Synthetic Item 1932",1992,"article","spotify","2025-01-01"
"c1933","creator_33","Synthetic Item 1933",1993,"short","youtube","2025-01-01"
"c1934","creator_34","Synthetic Item 1934",1994,"podcast","blog","2025-01-01"
"c1935","creator_35","Synthetic Item 1935",1995,"live","instagram","2025-01-01"
"c1936","creator_36","Synthetic Item 1936",1996,"video","tiktok","2025-01-01"
"c1937","creator_37","Synthetic Item 1937",1997,"article","twitch","2025-01-01"
"c1938","creator_38","Synthetic Item 1938",1998,"short","spotify","2025-01-01"
"c1939","creator_39","Synthetic Item 1939",1999,"podcast","youtube","2025-01-01"
"c1940","creator_40","Synthetic Item 1940",2000,"live","blog","2025-01-01"
"c1941","creator_41","Synthetic Item 1941",2001,"video","instagram","2025-01-01"
"c1942","creator_42","Synthetic Item 1942",2002,"article","tiktok","2025-01-01"
"c1943","creator_43","Synthetic Item 1943",2003,"short","twitch","2025-01-01"
"c1944","creator_44","Synthetic Item 1944",2004,"podcast","spotify","2025-01-01"
"c1945","creator_45","Synthetic Item 1945",2005,"live","youtube","2025-01-01"
"c1946","creator_46","Synthetic Item 1946",2006,"video","blog","2025-01-01"
"c1947","creator_47","Synthetic Item 1947",2007,"article","instagram","2025-01-01"
"c1948","creator_48","Synthetic Item 1948",2008,"short","tiktok","2025-01-01"
"c1949","creator_49","Synthetic Item 1949",2009,"podcast","twitch","2025-01-01"
"c1950","creator_50","Synthetic Item 1950",2010,"live","spotify","2025-01-01"
"c1951","creator_1","Synthetic Item 1951",2011,"video","youtube","2025-01-01"
"c1952","creator_2","Synthetic Item 1952",2012,"article","blog","2025-01-01"
"c1953","creator_3","Synthetic Item 1953",2013,"short","instagram","2025-01-01"
"c1954","creator_4","Synthetic Item 1954",2014,"podcast","tiktok","2025-01-01"
"c1955","creator_5","Synthetic Item 1955",2015,"live","twitch","2025-01-01"
"c1956","creator_6","Synthetic Item 1956",2016,"video","spotify","2025-01-01"
"c1957","creator_7","Synthetic Item 1957",2017,"article","youtube","2025-01-01"
"c1958","creator_8","Synthetic Item 1958",2018,"short","blog","2025-01-01"
"c1959","creator_9","Synthetic Item 1959",2019,"podcast","instagram","2025-01-01"
"c1960","creator_10","Synthetic Item 1960",2020,"live","tiktok","2025-01-01"
"c1961","creator_11","Synthetic Item 1961",2021,"video","twitch","2025-01-01"
"c1962","creator_12","Synthetic Item 1962",2022,"article","spotify","2025-01-01"
"c1963","creator_13","Synthetic Item 1963",2023,"short","youtube","2025-01-01"
"c1964","creator_14","Synthetic Item 1964",2024,"podcast","blog","2025-01-01"
"c1965","creator_15","Synthetic Item 1965",2025,"live","instagram","2025-01-01"
"c1966","creator_16","Synthetic Item 1966",2026,"video","tiktok","2025-01-01"
"c1967","creator_17","Synthetic Item 1967",2027,"article","twitch","2025-01-01"
"c1968","creator_18","Synthetic Item 1968",2028,"short","spotify","2025-01-01"
"c1969","creator_19","Synthetic Item 1969",2029,"podcast","youtube","2025-01-01"
"c1970","creator_20","Synthetic Item 1970",2030,"live","blog","2025-01-01"
"c1971","creator_21","Synthetic Item 1971",2031,"video","instagram","2025-01-01"
"c1972","creator_22","Synthetic Item 1972",2032,"article","tiktok","2025-01-01"
"c1973","creator_23","Synthetic Item 1973",2033,"short","twitch","2025-01-01"
"c1974","creator_24","Synthetic Item 1974",2034,"podcast","spotify","2025-01-01"
"c1975","creator_25","Synthetic Item 1975",2035,"live","youtube","2025-01-01"
"c1976","creator_26","Synthetic Item 1976",2036,"video","blog","2025-01-01"
"c1977","creator_27","Synthetic Item 1977",2037,"article","instagram","2025-01-01"
"c1978","creator_28","Synthetic Item 1978",2038,"short","tiktok","2025-01-01"
"c1979","creator_29","Synthetic Item 1979",2039,"podcast","twitch","2025-01-01"
"c1980","creator_30","Synthetic Item 1980",2040,"live","spotify","2025-01-01"
"c1981","creator_31","Synthetic Item 1981",2041,"video","youtube","2025-01-01"
"c1982","creator_32","Synthetic Item 1982",2042,"article","blog","2025-01-01"
"c1983","creator_33","Synthetic Item 1983",2043,"short","instagram","2025-01-01"
"c1984","creator_34","Synthetic Item 1984",2044,"podcast","tiktok","2025-01-01"
"c1985","creator_35","Synthetic Item 1985",2045,"live","twitch","2025-01-01"
"c1986","creator_36","Synthetic Item 1986",2046,"video","spotify","2025-01-01"
"c1987","creator_37","Synthetic Item 1987",2047,"article","youtube","2025-01-01"
"c1988","creator_38","Synthetic Item 1988",2048,"short","blog","2025-01-01"
"c1989","creator_39","Synthetic Item 1989",2049,"podcast","instagram","2025-01-01"
"c1990","creator_40","Synthetic Item 1990",2050,"live","tiktok","2025-01-01"
"c1991","creator_41","Synthetic Item 1991",2051,"video","twitch","2025-01-01"
"c1992","creator_42","Synthetic Item 1992",2052,"article","spotify","2025-01-01"
"c1993","creator_43","Synthetic Item 1993",2053,"short","youtube","2025-01-01"
"c1994","creator_44","Synthetic Item 1994",2054,"podcast","blog","2025-01-01"
"c1995","creator_45","Synthetic Item 1995",2055,"live","instagram","2025-01-01"
"c1996","creator_46","Synthetic Item 1996",2056,"video","tiktok","2025-01-01"
"c1997","creator_47","Synthetic Item 1997",2057,"article","twitch","2025-01-01"
"c1998","creator_48","Synthetic Item 1998",2058,"short","spotify","2025-01-01"
"c1999","creator_49","Synthetic Item 1999",2059,"podcast","youtube","2025-01-01"
"c2000","creator_50","Synthetic Item 2000",2060,"live","blog","2025-01-01"
"c2001","creator_1","Synthetic Item 2001",2061,"video","instagram","2025-01-01"
"c2002","creator_2","Synthetic Item 2002",2062,"article","tiktok","2025-01-01"
"c2003","creator_3","Synthetic Item 2003",2063,"short","twitch","2025-01-01"
"c2004","creator_4","Synthetic Item 2004",2064,"podcast","spotify","2025-01-01"
"c2005","creator_5","Synthetic Item 2005",2065,"live","youtube","2025-01-01"
"c2006","creator_6","Synthetic Item 2006",2066,"video","blog","2025-01-01"
"c2007","creator_7","Synthetic Item 2007",2067,"article","instagram","2025-01-01"
"c2008","creator_8","Synthetic Item 2008",2068,"short","tiktok","2025-01-01"
"c2009","creator_9","Synthetic Item 2009",2069,"podcast","twitch","2025-01-01"
"c2010","creator_10","Synthetic Item 2010",2070,"live","spotify","2025-01-01"
"c2011","creator_11","Synthetic Item 2011",2071,"video","youtube","2025-01-01"
"c2012","creator_12","Synthetic Item 2012",2072,"article","blog","2025-01-01"
"c2013","creator_13","Synthetic Item 2013",2073,"short","instagram","2025-01-01"
"c2014","creator_14","Synthetic Item 2014",2074,"podcast","tiktok","2025-01-01"
"c2015","creator_15","Synthetic Item 2015",2075,"live","twitch","2025-01-01"
"c2016","creator_16","Synthetic Item 2016",2076,"video","spotify","2025-01-01"
"c2017","creator_17","Synthetic Item 2017",2077,"article","youtube","2025-01-01"
"c2018","creator_18","Synthetic Item 2018",2078,"short","blog","2025-01-01"
"c2019","creator_19","Synthetic Item 2019",2079,"podcast","instagram","2025-01-01"
"c2020","creator_20","Synthetic Item 2020",2080,"live","tiktok","2025-01-01"
"c2021","creator_21","Synthetic Item 2021",2081,"video","twitch","2025-01-01"
"c2022","creator_22","Synthetic Item 2022",2082,"article","spotify","2025-01-01"
"c2023","creator_23","Synthetic Item 2023",2083,"short","youtube","2025-01-01"
"c2024","creator_24","Synthetic Item 2024",2084,"podcast","blog","2025-01-01"
